location,date,new_cases,lag_1,lag_2,lag_3,lag_4,lag_5,lag_6,lag_7,lag_8,lag_9,lag_10,lag_11,lag_12,lag_13,lag_14,roll_mean_7,roll_mean_14,roll_std_7,roll_max_7,roll_min_7,day_of_week,day_of_month,month,week_of_year,days_since_start
Lanao del Norte,2020-04-18,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,18,4,16,25
Lanao del Norte,2020-04-19,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,19,4,16,26
Lanao del Norte,2020-04-20,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,20,4,17,27
Lanao del Norte,2020-04-21,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,21,4,17,28
Lanao del Norte,2020-04-22,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,22,4,17,29
Lanao del Norte,2020-04-23,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,23,4,17,30
Lanao del Norte,2020-04-24,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,24,4,17,31
Lanao del Norte,2020-04-25,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,25,4,17,32
Lanao del Norte,2020-04-26,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,26,4,17,33
Lanao del Norte,2020-04-27,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,27,4,18,34
Lanao del Norte,2020-04-28,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,28,4,18,35
Lanao del Norte,2020-04-29,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,29,4,18,36
Lanao del Norte,2020-04-30,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,30,4,18,37
Lanao del Norte,2020-05-01,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,1,5,18,38
Lanao del Norte,2020-05-02,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,2,5,18,39
Lanao del Norte,2020-05-03,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,3,5,18,40
Lanao del Norte,2020-05-04,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,4,5,19,41
Lanao del Norte,2020-05-05,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,5,5,19,42
Lanao del Norte,2020-05-06,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,6,5,19,43
Lanao del Norte,2020-05-07,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,7,5,19,44
Lanao del Norte,2020-05-08,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,8,5,19,45
Lanao del Norte,2020-05-09,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,9,5,19,46
Lanao del Norte,2020-05-10,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,10,5,19,47
Lanao del Norte,2020-05-11,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,11,5,20,48
Lanao del Norte,2020-05-12,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,12,5,20,49
Lanao del Norte,2020-05-13,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,13,5,20,50
Lanao del Norte,2020-05-14,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,14,5,20,51
Lanao del Sur,2020-04-01,0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.42857142857142855,0.42857142857142855,0.7867957924694432,2.0,0.0,2,1,4,14,14
Lanao del Sur,2020-04-02,0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.2857142857142857,0.35714285714285715,0.7559289460184545,2.0,0.0,3,2,4,14,15
Lanao del Sur,2020-04-03,0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.2857142857142857,0.35714285714285715,0.7559289460184545,2.0,0.0,4,3,4,14,16
Lanao del Sur,2020-04-04,0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.2857142857142857,0.35714285714285715,0.7559289460184545,2.0,0.0,5,4,4,14,17
Lanao del Sur,2020-04-05,1,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.2857142857142857,0.35714285714285715,0.7559289460184545,2.0,0.0,6,5,4,14,18
Lanao del Sur,2020-04-06,0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.42857142857142855,0.42857142857142855,0.7867957924694432,2.0,0.0,0,6,4,15,19
Lanao del Sur,2020-04-07,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,2.0,0.14285714285714285,0.42857142857142855,0.3779644730092274,1.0,0.0,1,7,4,15,20
Lanao del Sur,2020-04-08,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.14285714285714285,0.2857142857142857,0.3779644730092274,1.0,0.0,2,8,4,15,21
Lanao del Sur,2020-04-09,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.14285714285714285,0.21428571428571427,0.3779644730092274,1.0,0.0,3,9,4,15,22
Lanao del Sur,2020-04-10,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.14285714285714285,0.21428571428571427,0.3779644730092274,1.0,0.0,4,10,4,15,23
Lanao del Sur,2020-04-11,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.14285714285714285,0.21428571428571427,0.3779644730092274,1.0,0.0,5,11,4,15,24
Lanao del Sur,2020-04-12,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.14285714285714285,0.21428571428571427,0.3779644730092274,1.0,0.0,6,12,4,15,25
Lanao del Sur,2020-04-13,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.21428571428571427,0.0,0.0,0.0,0,13,4,16,26
Lanao del Sur,2020-04-14,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07142857142857142,0.0,0.0,0.0,1,14,4,16,27
Lanao del Sur,2020-04-15,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.07142857142857142,0.0,0.0,0.0,2,15,4,16,28
Lanao del Sur,2020-04-16,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.07142857142857142,0.0,0.0,0.0,3,16,4,16,29
Lanao del Sur,2020-04-17,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.07142857142857142,0.0,0.0,0.0,4,17,4,16,30
Lanao del Sur,2020-04-18,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.07142857142857142,0.0,0.0,0.0,5,18,4,16,31
Lanao del Sur,2020-04-19,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.07142857142857142,0.0,0.0,0.0,6,19,4,16,32
Lanao del Sur,2020-04-20,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,20,4,17,33
Lanao del Sur,2020-04-21,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14285714285714285,0.07142857142857142,0.3779644730092274,1.0,0.0,1,21,4,17,34
Lanao del Sur,2020-04-22,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14285714285714285,0.07142857142857142,0.3779644730092274,1.0,0.0,2,22,4,17,35
Lanao del Sur,2020-04-23,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14285714285714285,0.07142857142857142,0.3779644730092274,1.0,0.0,3,23,4,17,36
Lanao del Sur,2020-04-24,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14285714285714285,0.07142857142857142,0.3779644730092274,1.0,0.0,4,24,4,17,37
Maguindanao,2020-03-31,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.14285714285714285,0.14285714285714285,0.37796447300922725,1.0,0.0,1,31,3,14,14
Maguindanao,2020-04-01,2,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14285714285714285,0.07142857142857142,0.37796447300922725,1.0,0.0,2,1,4,14,15
Maguindanao,2020-04-02,0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2857142857142857,0.21428571428571427,0.7559289460184545,2.0,0.0,3,2,4,14,16
Maguindanao,2020-04-03,0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.2857142857142857,0.21428571428571427,0.7559289460184545,2.0,0.0,4,3,4,14,17
Maguindanao,2020-04-04,0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.2857142857142857,0.21428571428571427,0.7559289460184545,2.0,0.0,5,4,4,14,18
Maguindanao,2020-04-05,0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.2857142857142857,0.21428571428571427,0.7559289460184545,2.0,0.0,6,5,4,14,19
Maguindanao,2020-04-06,1,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.2857142857142857,0.21428571428571427,0.7559289460184545,2.0,0.0,0,6,4,15,20
Maguindanao,2020-04-07,1,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.42857142857142855,0.2857142857142857,0.7867957924694432,2.0,0.0,1,7,4,15,21
Maguindanao,2020-04-08,1,1.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5714285714285714,0.35714285714285715,0.7867957924694432,2.0,0.0,2,8,4,15,22
Marinduque,2020-04-08,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.14285714285714285,0.2857142857142857,0.3779644730092273,1.0,0.0,2,8,4,15,14
Marinduque,2020-04-09,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.14285714285714285,0.21428571428571427,0.3779644730092273,1.0,0.0,3,9,4,15,15
Marinduque,2020-04-10,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.21428571428571427,0.0,0.0,0.0,4,10,4,15,16
Marinduque,2020-04-11,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.21428571428571427,0.0,0.0,0.0,5,11,4,15,17
Marinduque,2020-04-12,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.21428571428571427,0.0,0.0,0.0,6,12,4,15,18
Marinduque,2020-04-13,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.21428571428571427,0.0,0.0,0.0,0,13,4,16,19
Marinduque,2020-04-14,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.21428571428571427,0.0,0.0,0.0,1,14,4,16,20
Marinduque,2020-04-15,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.07142857142857142,0.0,0.0,0.0,2,15,4,16,21
Marinduque,2020-04-16,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.07142857142857142,0.0,0.0,0.0,3,16,4,16,22
Marinduque,2020-04-17,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,17,4,16,23
Marinduque,2020-04-18,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,18,4,16,24
Marinduque,2020-04-19,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,19,4,16,25
Marinduque,2020-04-20,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,20,4,17,26
Marinduque,2020-04-21,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,21,4,17,27
Marinduque,2020-04-22,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,22,4,17,28
Marinduque,2020-04-23,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,23,4,17,29
Marinduque,2020-04-24,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,24,4,17,30
Marinduque,2020-04-25,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,25,4,17,31
Marinduque,2020-04-26,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,26,4,17,32
Metropolitan Manila,2020-03-20,13,13.0,11.0,38.0,2.0,23.0,36.0,9.0,2.0,13.0,7.0,12.0,4.0,0.0,1.0,18.857142857142858,12.214285714285714,13.873578863299494,38.0,2.0,4,20,3,12,14
Metropolitan Manila,2020-03-21,57,13.0,13.0,11.0,38.0,2.0,23.0,36.0,9.0,2.0,13.0,7.0,12.0,4.0,0.0,19.428571428571427,13.071428571428571,13.476611132589959,38.0,2.0,5,21,3,12,15
Metropolitan Manila,2020-03-22,57,57.0,13.0,13.0,11.0,38.0,2.0,23.0,36.0,9.0,2.0,13.0,7.0,12.0,4.0,22.428571428571427,17.142857142857142,18.98997229116061,57.0,2.0,6,22,3,12,16
Metropolitan Manila,2020-03-23,64,57.0,57.0,13.0,13.0,11.0,38.0,2.0,23.0,36.0,9.0,2.0,13.0,7.0,12.0,27.285714285714285,20.928571428571427,23.070285980847643,57.0,2.0,0,23,3,13,17
Metropolitan Manila,2020-03-24,71,64.0,57.0,57.0,13.0,13.0,11.0,38.0,2.0,23.0,36.0,9.0,2.0,13.0,7.0,36.142857142857146,24.642857142857142,23.639152349640707,64.0,11.0,1,24,3,13,18
Metropolitan Manila,2020-03-25,62,71.0,64.0,57.0,57.0,13.0,13.0,11.0,38.0,2.0,23.0,36.0,9.0,2.0,13.0,40.857142857142854,29.214285714285715,27.10737028576405,71.0,11.0,2,25,3,13,19
Metropolitan Manila,2020-03-26,45,62.0,71.0,64.0,57.0,57.0,13.0,13.0,11.0,38.0,2.0,23.0,36.0,9.0,2.0,48.142857142857146,32.714285714285715,24.470584868562575,71.0,13.0,3,26,3,13,20
Metropolitan Manila,2020-03-27,76,45.0,62.0,71.0,64.0,57.0,57.0,13.0,13.0,11.0,38.0,2.0,23.0,36.0,9.0,52.714285714285715,35.785714285714285,19.241572057347476,71.0,13.0,4,27,3,13,21
Metropolitan Manila,2020-03-28,190,76.0,45.0,62.0,71.0,64.0,57.0,57.0,13.0,13.0,11.0,38.0,2.0,23.0,36.0,61.714285714285715,40.57142857142857,10.160614904526943,76.0,45.0,5,28,3,13,22
Metropolitan Manila,2020-03-29,259,190.0,76.0,45.0,62.0,71.0,64.0,57.0,57.0,13.0,13.0,11.0,38.0,2.0,23.0,80.71428571428571,51.57142857142857,49.206077828232715,190.0,45.0,6,29,3,13,23
Metropolitan Manila,2020-03-30,69,259.0,190.0,76.0,45.0,62.0,71.0,64.0,57.0,57.0,13.0,13.0,11.0,38.0,2.0,109.57142857142857,68.42857142857143,81.5697189379677,259.0,45.0,0,30,3,14,24
Metropolitan Manila,2020-03-31,399,69.0,259.0,190.0,76.0,45.0,62.0,71.0,64.0,57.0,57.0,13.0,13.0,11.0,38.0,110.28571428571429,73.21428571428571,81.12483032486475,259.0,45.0,1,31,3,14,25
Metropolitan Manila,2020-04-01,158,399.0,69.0,259.0,190.0,76.0,45.0,62.0,71.0,64.0,57.0,57.0,13.0,13.0,11.0,157.14285714285714,99.0,132.8726565443126,399.0,45.0,2,1,4,14,26
Metropolitan Manila,2020-04-02,222,158.0,399.0,69.0,259.0,190.0,76.0,45.0,62.0,71.0,64.0,57.0,57.0,13.0,13.0,170.85714285714286,109.5,126.20278466477218,399.0,45.0,3,2,4,14,27
Metropolitan Manila,2020-04-03,264,222.0,158.0,399.0,69.0,259.0,190.0,76.0,45.0,62.0,71.0,64.0,57.0,57.0,13.0,196.14285714285714,124.42857142857143,113.91726320950156,399.0,69.0,4,3,4,14,28
Metropolitan Manila,2020-04-04,43,264.0,222.0,158.0,399.0,69.0,259.0,190.0,76.0,45.0,62.0,71.0,64.0,57.0,57.0,223.0,142.35714285714286,102.45649483235962,399.0,69.0,5,4,4,14,29
Metropolitan Manila,2020-04-05,97,43.0,264.0,222.0,158.0,399.0,69.0,259.0,190.0,76.0,45.0,62.0,71.0,64.0,57.0,202.0,141.35714285714286,123.29368732150618,399.0,43.0,6,5,4,14,30
Metropolitan Manila,2020-04-06,306,97.0,43.0,264.0,222.0,158.0,399.0,69.0,259.0,190.0,76.0,45.0,62.0,71.0,64.0,178.85714285714286,144.21428571428572,125.98601585285643,399.0,43.0,0,6,4,15,31
Metropolitan Manila,2020-04-07,59,306.0,97.0,43.0,264.0,222.0,158.0,399.0,69.0,259.0,190.0,76.0,45.0,62.0,71.0,212.71428571428572,161.5,123.36087208634981,399.0,43.0,1,7,4,15,32
Metropolitan Manila,2020-04-08,73,59.0,306.0,97.0,43.0,264.0,222.0,158.0,399.0,69.0,259.0,190.0,76.0,45.0,62.0,164.14285714285714,160.64285714285714,103.05246005704825,306.0,43.0,2,8,4,15,33
Metropolitan Manila,2020-04-09,155,73.0,59.0,306.0,97.0,43.0,264.0,222.0,158.0,399.0,69.0,259.0,190.0,76.0,45.0,152.0,161.42857142857142,108.74741376235116,306.0,43.0,3,9,4,15,34
Metropolitan Manila,2020-04-10,68,155.0,73.0,59.0,306.0,97.0,43.0,264.0,222.0,158.0,399.0,69.0,259.0,190.0,76.0,142.42857142857142,169.28571428571428,104.42199184535977,306.0,43.0,4,10,4,15,35
Metropolitan Manila,2020-04-11,160,68.0,155.0,73.0,59.0,306.0,97.0,43.0,264.0,222.0,158.0,399.0,69.0,259.0,190.0,114.42857142857143,168.71428571428572,91.91999627004844,306.0,43.0,5,11,4,15,36
Metropolitan Manila,2020-04-12,134,160.0,68.0,155.0,73.0,59.0,306.0,97.0,43.0,264.0,222.0,158.0,399.0,69.0,259.0,131.14285714285714,166.57142857142858,87.28770163741775,306.0,59.0,6,12,4,15,37
Metropolitan Manila,2020-04-13,188,134.0,160.0,68.0,155.0,73.0,59.0,306.0,97.0,43.0,264.0,222.0,158.0,399.0,69.0,136.42857142857142,157.64285714285714,85.98615613934054,306.0,59.0,0,13,4,16,38
Metropolitan Manila,2020-04-14,192,188.0,134.0,160.0,68.0,155.0,73.0,59.0,306.0,97.0,43.0,264.0,222.0,158.0,399.0,119.57142857142857,166.14285714285714,52.08600945505795,188.0,59.0,1,14,4,16,39
Metropolitan Manila,2020-04-15,170,192.0,188.0,134.0,160.0,68.0,155.0,73.0,59.0,306.0,97.0,43.0,264.0,222.0,158.0,138.57142857142858,151.35714285714286,50.54323938588672,192.0,68.0,2,15,4,16,40
Metropolitan Manila,2020-04-16,116,170.0,192.0,188.0,134.0,160.0,68.0,155.0,73.0,59.0,306.0,97.0,43.0,264.0,222.0,152.42857142857142,152.21428571428572,42.17367718872815,192.0,68.0,3,16,4,16,41
Metropolitan Manila,2020-04-17,135,116.0,170.0,192.0,188.0,134.0,160.0,68.0,155.0,73.0,59.0,306.0,97.0,43.0,264.0,146.85714285714286,144.64285714285714,44.299844136025946,192.0,68.0,4,17,4,16,42
Metropolitan Manila,2020-04-18,140,135.0,116.0,170.0,192.0,188.0,134.0,160.0,68.0,155.0,73.0,59.0,306.0,97.0,43.0,156.42857142857142,135.42857142857142,29.027901192112537,192.0,116.0,5,18,4,16,43
Metropolitan Manila,2020-04-19,118,140.0,135.0,116.0,170.0,192.0,188.0,134.0,160.0,68.0,155.0,73.0,59.0,306.0,97.0,153.57142857142858,142.35714285714286,29.596492713704812,192.0,116.0,6,19,4,16,44
Metropolitan Manila,2020-04-20,115,118.0,140.0,135.0,116.0,170.0,192.0,188.0,134.0,160.0,68.0,155.0,73.0,59.0,306.0,151.28571428571428,143.85714285714286,31.888944195516462,192.0,116.0,0,20,4,17,45
Metropolitan Manila,2020-04-21,66,115.0,118.0,140.0,135.0,116.0,170.0,192.0,188.0,134.0,160.0,68.0,155.0,73.0,59.0,140.85714285714286,130.21428571428572,29.745747995461894,192.0,115.0,1,21,4,17,46
Metropolitan Manila,2020-04-22,58,66.0,115.0,118.0,140.0,135.0,116.0,170.0,192.0,188.0,134.0,160.0,68.0,155.0,73.0,122.85714285714286,130.71428571428572,31.69873063404157,170.0,66.0,2,22,4,17,47
Metropolitan Manila,2020-04-23,86,58.0,66.0,115.0,118.0,140.0,135.0,116.0,170.0,192.0,188.0,134.0,160.0,68.0,155.0,106.85714285714286,129.64285714285714,32.19952676375113,140.0,58.0,3,23,4,17,48
Metropolitan Manila,2020-04-24,105,86.0,58.0,66.0,115.0,118.0,140.0,135.0,116.0,170.0,192.0,188.0,134.0,160.0,68.0,102.57142857142857,124.71428571428571,32.77121268663067,140.0,58.0,4,24,4,17,49
Metropolitan Manila,2020-04-25,42,105.0,86.0,58.0,66.0,115.0,118.0,140.0,135.0,116.0,170.0,192.0,188.0,134.0,160.0,98.28571428571429,127.35714285714286,29.635082170260592,140.0,58.0,5,25,4,17,50
Metropolitan Manila,2020-04-26,150,42.0,105.0,86.0,58.0,66.0,115.0,118.0,140.0,135.0,116.0,170.0,192.0,188.0,134.0,84.28571428571429,118.92857142857143,29.792137025923992,118.0,42.0,6,26,4,17,51
Metropolitan Manila,2020-04-27,119,150.0,42.0,105.0,86.0,58.0,66.0,115.0,118.0,140.0,135.0,116.0,170.0,192.0,188.0,88.85714285714286,120.07142857142857,37.329293999166296,150.0,42.0,0,27,4,18,52
Metropolitan Manila,2020-04-28,112,119.0,150.0,42.0,105.0,86.0,58.0,66.0,115.0,118.0,140.0,135.0,116.0,170.0,192.0,89.42857142857143,115.14285714285714,37.82352505543409,150.0,42.0,1,28,4,18,53
Metropolitan Manila,2020-04-29,179,112.0,119.0,150.0,42.0,105.0,86.0,58.0,66.0,115.0,118.0,140.0,135.0,116.0,170.0,96.0,109.42857142857143,37.06300941190109,150.0,42.0,2,29,4,18,54
Metropolitan Manila,2020-04-30,117,179.0,112.0,119.0,150.0,42.0,105.0,86.0,58.0,66.0,115.0,118.0,140.0,135.0,116.0,113.28571428571429,110.07142857142857,43.96102169617341,179.0,42.0,3,30,4,18,55
Metropolitan Manila,2020-05-01,116,117.0,179.0,112.0,119.0,150.0,42.0,105.0,86.0,58.0,66.0,115.0,118.0,140.0,135.0,117.71428571428571,110.14285714285714,42.28362285690244,179.0,42.0,4,1,5,18,56
Metropolitan Manila,2020-05-02,48,116.0,117.0,179.0,112.0,119.0,150.0,42.0,105.0,86.0,58.0,66.0,115.0,118.0,140.0,119.28571428571429,108.78571428571429,41.9353243527629,179.0,42.0,5,2,5,18,57
Metropolitan Manila,2020-05-03,96,48.0,116.0,117.0,179.0,112.0,119.0,150.0,42.0,105.0,86.0,58.0,66.0,115.0,118.0,120.14285714285714,102.21428571428571,40.11412291379256,179.0,48.0,6,3,5,18,58
